Project,FileName,LOC,CodeChurn,PrevFixing
jpype-v0.5.5.4,examples/jms/README.TXT,33,40,0
jpype-v0.5.5.4,examples/jms/testJpypePublisher.py,27,35,0
jpype-v0.5.5.4,examples/jms/testJpypeSubscriber.py,35,42,0
jpype-v0.5.5.4,examples/linux/README.TXT,12,20,0
jpype-v0.5.5.4,examples/linux/findjvm.py,19,20,0
jpype-v0.5.5.4,examples/linux/jpype.sh,23,23,0
jpype-v0.5.5.4,test/jpypetest/__init__.py,16,20,1
jpype-v0.5.5.4,test/jpypetest/array.py,219,438,7
jpype-v0.5.5.4,test/jpypetest/attr.py,153,199,2
jpype-v0.5.5.4,test/jpypetest/common.py,34,50,1
jpype-v0.5.5.4,test/jpypetest/exc.py,78,100,3
jpype-v0.5.5.4,test/jpypetest/mro.py,21,32,1
jpype-v0.5.5.4,test/jpypetest/numeric.py,36,48,1
jpype-v0.5.5.4,test/jpypetest/objectwrapper.py,27,41,1
jpype-v0.5.5.4,test/jpypetest/properties.py,43,58,1
jpype-v0.5.5.4,test/jpypetest/proxy.py,75,159,2
jpype-v0.5.5.4,test/jpypetest/serial.py,43,70,2
jpype-v0.5.5.4,test/sample/big.xml,2136,2137,0
jpype-v0.5.5.4,src/native/common/jp_array.cpp,113,172,5
jpype-v0.5.5.4,src/native/common/jp_arrayclass.cpp,140,173,0
jpype-v0.5.5.4,src/native/common/jp_class.cpp,510,681,2
jpype-v0.5.5.4,src/native/common/jp_classbase.cpp,23,29,0
