Project,FileName,LOC,CodeChurn,PrevFixing
vlc-android-3.0.0,assets/images/svg/ic_widget_close_normal.svg,83,106,0
vlc-android-3.0.0,assets/images/svg/ic_widget_close_normal_w.svg,83,84,0
vlc-android-3.0.0,assets/images/svg/ic_widget_close_pressed.svg,80,93,0
vlc-android-3.0.0,assets/images/svg/ic_widget_next_normal.svg,79,96,0
vlc-android-3.0.0,assets/images/svg/ic_widget_next_normal_w.svg,79,80,0
vlc-android-3.0.0,assets/images/svg/ic_widget_next_pressed.svg,79,96,0
vlc-android-3.0.0,assets/images/svg/ic_widget_pause_normal.svg,93,106,0
vlc-android-3.0.0,assets/images/svg/ic_widget_pause_normal_w.svg,93,94,0
vlc-android-3.0.0,assets/images/svg/ic_widget_pause_pressed.svg,93,106,0
vlc-android-3.0.0,assets/images/svg/ic_widget_play_normal.svg,79,94,0
vlc-android-3.0.0,assets/images/svg/ic_widget_play_normal_w.svg,79,80,0
vlc-android-3.0.0,assets/images/svg/ic_widget_play_pressed.svg,79,92,0
vlc-android-3.0.0,assets/images/svg/ic_widget_previous_normal.svg,79,92,0
vlc-android-3.0.0,assets/images/svg/ic_widget_previous_normal_w.svg,79,80,0
vlc-android-3.0.0,assets/images/svg/ic_widget_previous_pressed.svg,79,92,0
vlc-android-3.0.0,assets/images/svg/icon.svg,108,909,0
vlc-android-3.0.0,assets/images/svg/icon_debug.svg,328,389,3
vlc-android-3.0.0,assets/images/svg/img_tips_audioplayer.svg,288,803,0
vlc-android-3.0.0,assets/images/svg/img_tips_playlist.svg,360,877,0
vlc-android-3.0.0,assets/images/svg/img_tips_sdcard.svg,573,125,2
vlc-android-3.0.0,assets/images/svg/renderer_background_cone.svg,75,76,0
vlc-android-3.0.0,assets/images/svg/roundicon.svg,145,146,0
vlc-android-3.0.0,assets/images/svg/roundicon_debug.svg,155,172,2
vlc-android-3.0.0,assets/images/svg/source.svg,1244,1687,1
vlc-android-3.0.0,java-libs/appcompat/libs/android-support-v4.jar,23323,0,1
vlc-android-3.0.0,java-libs/appcompat/libs/android-support-v7-appcompat.jar,12304,0,1
vlc-android-3.0.0,java-libs/appcompat/libs/android-support-v7-recyclerview.jar,4863,0,0
vlc-android-3.0.0,java-libs/appcompat/src/.readme,2,2,0
vlc-android-3.0.0,java-libs/cardview/libs/android-support-v7-cardview.jar,408,0,0
vlc-android-3.0.0,java-libs/cardview/src/.readme,2,2,0
vlc-android-3.0.0,libvlc/jni/loader/Android.mk,6,6,1
vlc-android-3.0.0,libvlc/jni/loader/jniloader.c,87,99,1
vlc-android-3.0.0,libvlc/jni/loader/jniloader.h,31,36,1
vlc-android-3.0.0,medialibrary/res/values-ar/strings.xml,7,7,0
vlc-android-3.0.0,medialibrary/res/values-ast/strings.xml,6,6,0
vlc-android-3.0.0,medialibrary/res/values-be/strings.xml,6,6,0
vlc-android-3.0.0,medialibrary/res/values-bn-rBD/strings.xml,6,6,0
vlc-android-3.0.0,medialibrary/res/values-bs/strings.xml,6,6,0
